etiqueta,fecha,hora,temperatura
U,19-09-2016,17:14:58,25.3016085577
V,19-09-2016,17:14:58,26.7410668925
a,19-09-2016,17:14:58,25.6306896234
b,19-09-2016,17:14:58,28.2820781908
G,19-09-2016,17:15:00,26.292407636
K,19-09-2016,17:15:00,27.7540352439
L,19-09-2016,17:15:00,26.5751530611
O,19-09-2016,17:15:00,27.8362976744
U,19-09-2016,17:19:58,25.1306630654
V,19-09-2016,17:19:58,26.4109670939
a,19-09-2016,17:19:58,25.324213398
b,19-09-2016,17:19:58,27.674153818
G,19-09-2016,17:20:00,26.1529826222
K,19-09-2016,17:20:00,27.0290108283
L,19-09-2016,17:20:00,26.0540915949
O,19-09-2016,17:20:00,26.6580031008
U,19-09-2016,17:24:58,24.9752580724
V,19-09-2016,17:24:58,26.0179911433
a,19-09-2016,17:24:58,25.2475943417
b,19-09-2016,17:24:58,27.2376952939
G,19-09-2016,17:25:00,25.7811825856
K,19-09-2016,17:25:00,26.6896376976
L,19-09-2016,17:25:00,25.670958164
O,19-09-2016,17:25:00,26.2393984496
U,19-09-2016,17:29:58,25.1151225661
V,19-09-2016,17:29:58,26.5052813221
a,19-09-2016,17:29:58,25.3395372093
b,19-09-2016,17:29:58,27.3623977294
G,19-09-2016,17:30:00,26.0445409449
K,19-09-2016,17:30:00,26.9364545199
L,19-09-2016,17:30:00,26.1000676067
O,19-09-2016,17:30:00,26.9680806202
U,19-09-2016,17:34:58,25.0995820668
V,19-09-2016,17:34:58,26.1909005616
a,19-09-2016,17:34:58,25.3088895868
b,19-09-2016,17:34:58,27.3623977294
G,19-09-2016,17:35:00,25.8741325948
K,19-09-2016,17:35:00,26.7204898004
L,19-09-2016,17:35:00,25.7935608619
O,19-09-2016,17:35:00,26.1618790698
U,19-09-2016,17:39:58,25.006339071
V,19-09-2016,17:39:58,26.0651482573
a,19-09-2016,17:39:58,25.2322705304
b,19-09-2016,17:39:58,27.1129928585
G,19-09-2016,17:40:00,25.5333158945
K,19-09-2016,17:40:00,26.2885603614
L,19-09-2016,17:40:00,25.4717287798
O,19-09-2016,17:40:00,26.1773829457
U,19-09-2016,17:44:58,24.6489075871
V,19-09-2016,17:44:58,25.3577915461
a,19-09-2016,17:44:58,24.8338514375
b,19-09-2016,17:44:58,26.3336026369
G,19-09-2016,17:45:00,25.2854492034
K,19-09-2016,17:45:00,26.0108914362
L,19-09-2016,17:45:00,25.4257527681
O,19-09-2016,17:45:00,26.2238945736
U,19-09-2016,17:49:58,25.0995820668
V,19-09-2016,17:49:58,26.0179911433
a,19-09-2016,17:49:58,25.3088895868
b,19-09-2016,17:49:58,26.9571148141
G,19-09-2016,17:50:00,25.5023325581
K,19-09-2016,17:50:00,26.4890990295
L,19-09-2016,17:50:00,25.7016088384
O,19-09-2016,17:50:00,26.4254449612
U,19-09-2016,17:54:58,24.9441770738
V,19-09-2016,17:54:58,25.7822055728
a,19-09-2016,17:54:58,25.0790324178
b,19-09-2016,17:54:58,26.879175792
G,19-09-2016,17:55:00,25.4558575536
K,19-09-2016,17:55:00,26.2268561558
L,19-09-2016,17:55:00,25.7782355246
O,19-09-2016,17:55:00,26.8440496124
U,19-09-2016,17:59:58,25.2083655619
V,19-09-2016,17:59:58,26.0651482573
a,19-09-2016,17:59:58,25.4161562656
b,19-09-2016,17:59:58,27.3935733382
G,19-09-2016,18:00:00,25.7192159128
K,19-09-2016,18:00:00,26.8130461088
L,19-09-2016,18:00:00,25.7169341757
O,19-09-2016,18:00:00,26.4409488372
U,19-09-2016,18:04:58,25.1151225661
V,19-09-2016,18:04:58,25.6407342306
a,19-09-2016,18:04:58,25.5693943783
b,19-09-2016,18:04:58,27.3779855338
G,19-09-2016,18:05:00,25.5642992309
K,19-09-2016,18:05:00,26.1497258988
L,19-09-2016,18:05:00,25.7782355246
O,19-09-2016,18:05:00,27.0456
U,19-09-2016,18:09:58,24.7110695843
V,19-09-2016,18:09:58,25.279196356
a,19-09-2016,18:09:58,24.8951466825
b,19-09-2016,18:09:58,26.5362440945
G,19-09-2016,18:10:00,25.4248742172
K,19-09-2016,18:10:00,26.0725956418
L,19-09-2016,18:10:00,25.5023794543
O,19-09-2016,18:10:00,26.5184682171
U,19-09-2016,18:14:58,24.7266100836
V,19-09-2016,18:14:58,25.7350484588
a,19-09-2016,18:14:58,24.8185276262
b,19-09-2016,18:14:58,26.3647782457
G,19-09-2016,18:15:00,25.4558575536
K,19-09-2016,18:15:00,26.27313431
L,19-09-2016,18:15:00,25.3491260819
O,19-09-2016,18:15:00,25.6192434109
U,19-09-2016,18:19:58,24.7110695843
V,19-09-2016,18:19:58,25.5935771165
a,19-09-2016,18:19:58,24.7419085699
b,19-09-2016,18:19:58,26.3491904413
G,19-09-2016,18:20:00,25.3164325398
K,19-09-2016,18:20:00,26.1651519502
L,19-09-2016,18:20:00,25.165222035
O,19-09-2016,18:20:00,25.3091658915
U,19-09-2016,18:24:58,24.7110695843
V,19-09-2016,18:24:58,25.7664865348
a,19-09-2016,18:24:58,24.86449906
b,19-09-2016,18:24:58,26.5050684856
G,19-09-2016,18:25:00,25.1150408533
K,19-09-2016,18:25:00,25.7949267167
L,19-09-2016,18:25:00,24.9966433254
O,19-09-2016,18:25:00,25.2316465116
U,19-09-2016,18:29:58,24.4624215956
V,19-09-2016,18:29:58,25.0434107856
a,19-09-2016,18:29:58,24.5580228346
b,19-09-2016,18:29:58,25.9439075261
G,19-09-2016,18:30:00,25.0995491851
K,19-09-2016,18:30:00,25.686944357
L,19-09-2016,18:30:00,25.0885953488
O,19-09-2016,18:30:00,25.4487007752
U,19-09-2016,18:34:58,24.5090430935
V,19-09-2016,18:34:58,25.0434107856
a,19-09-2016,18:34:58,24.6499657023
b,19-09-2016,18:34:58,26.1153733748
G,19-09-2016,18:35:00,25.0375825124
K,19-09-2016,18:35:00,25.6252401514
L,19-09-2016,18:35:00,25.1345713606
O,19-09-2016,18:35:00,25.4331968992
U,19-09-2016,18:39:58,23.8252611243
V,19-09-2016,18:39:58,24.3517731124
a,19-09-2016,18:39:58,23.7918322713
b,19-09-2016,18:39:58,25.3359831533
G,19-09-2016,18:40:00,24.123574089
K,19-09-2016,18:40:00,24.360303937
L,19-09-2016,18:40:00,24.1230991027
O,19-09-2016,18:40:00,24.6424992248
U,19-09-2016,18:44:58,23.7941801257
V,19-09-2016,18:44:58,24.3203350363
a,19-09-2016,18:44:58,23.7152132149
b,19-09-2016,18:44:58,24.4318904962
G,19-09-2016,18:45:00,24.1855407618
K,19-09-2016,18:45:00,24.4065820912
L,19-09-2016,18:45:00,24.0311470793
O,19-09-2016,18:45:00,24.0843596899
U,19-09-2016,18:49:58,23.6698561314
V,19-09-2016,18:49:58,24.2417398462
a,19-09-2016,18:49:58,23.607946536
b,19-09-2016,18:49:58,24.2292490386
G,19-09-2016,18:50:00,24.4334074528
K,19-09-2016,18:50:00,24.8847896844
L,19-09-2016,18:50:00,24.1077737655
O,19-09-2016,18:50:00,23.7742821705
U,19-09-2016,18:54:58,23.6698561314
V,19-09-2016,18:54:58,24.3360540743
a,19-09-2016,18:54:58,23.3627655558
b,19-09-2016,18:54:58,24.2136612342
G,19-09-2016,18:55:00,24.2475074345
K,19-09-2016,18:55:00,24.9619199414
L,19-09-2016,18:55:00,24.0464724165
O,19-09-2016,18:55:00,23.4176930233
U,19-09-2016,18:59:58,23.545532137
V,19-09-2016,18:59:58,24.1002685039
a,19-09-2016,18:59:58,23.1942036318
b,19-09-2016,18:59:58,23.7460271013
G,19-09-2016,19:00:00,23.9066907343
K,19-09-2016,19:00:00,24.2523215772
L,19-09-2016,19:00:00,23.7246403345
O,19-09-2016,19:00:00,22.9680806202
U,19-09-2016,19:04:58,23.1881006531
V,19-09-2016,19:04:58,23.7701687054
a,19-09-2016,19:04:58,22.8264321614
b,19-09-2016,19:04:58,22.9822246841
G,19-09-2016,19:05:00,23.1475989929
K,19-09-2016,19:05:00,23.1570719282
L,19-09-2016,19:05:00,22.7438187511
O,19-09-2016,19:05:00,22.1153674419
U,19-09-2016,19:09:58,22.5198591833
V,19-09-2016,19:09:58,22.7484312336
a,19-09-2016,19:09:58,22.1981558994
b,19-09-2016,19:09:58,22.3431247024
G,19-09-2016,19:10:00,22.6828489471
K,19-09-2016,19:10:00,22.6634382836
L,19-09-2016,19:10:00,22.2687332967
O,19-09-2016,19:10:00,21.4797085271
U,19-09-2016,19:14:58,22.0381037051
V,19-09-2016,19:14:58,22.0882316365
a,19-09-2016,19:14:58,21.6311748825
b,19-09-2016,19:14:58,21.4546198498
G,19-09-2016,19:15:00,22.3265405786
K,19-09-2016,19:15:00,22.169804639
L,19-09-2016,19:15:00,21.8089731795
O,19-09-2016,19:15:00,20.8440496124
U,19-09-2016,19:19:58,21.7117532198
V,19-09-2016,19:19:58,21.6795366477
a,19-09-2016,19:19:58,21.2480796008
b,19-09-2016,19:19:58,20.5817028017
G,19-09-2016,19:20:00,21.8617905329
K,19-09-2016,19:20:00,21.6144667887
L,19-09-2016,19:20:00,21.2419357016
O,19-09-2016,19:20:00,20.1153674419
U,19-09-2016,19:24:58,20.9813497528
V,19-09-2016,19:24:58,20.8307085943
a,19-09-2016,19:24:58,20.2673556797
b,19-09-2016,19:24:58,19.7087857535
G,19-09-2016,19:25:00,21.1181904596
K,19-09-2016,19:25:00,20.6580516023
L,19-09-2016,19:25:00,20.2457887811
O,19-09-2016,19:25:00,19.0766077519
U,19-09-2016,19:29:58,20.1887842886
V,19-09-2016,19:29:58,19.7146568943
a,19-09-2016,19:29:58,19.0567745895
b,19-09-2016,19:29:58,18.6799906611
G,19-09-2016,19:30:00,20.4675403955
K,19-09-2016,19:30:00,19.9638792895
L,19-09-2016,19:30:00,19.4795219191
O,19-09-2016,19:30:00,18.2549023256
U,19-09-2016,19:34:58,19.1320303363
V,19-09-2016,19:34:58,18.5828861564
a,19-09-2016,19:34:58,18.0913744796
b,19-09-2016,19:34:58,17.6356077641
G,19-09-2016,19:35:00,19.460581963
K,19-09-2016,19:35:00,18.8532035891
L,19-09-2016,19:35:00,18.3607723006
O,19-09-2016,19:35:00,17.3246697674
U,19-09-2016,19:39:58,18.3239243728
V,19-09-2016,19:39:58,18.0641579015
a,19-09-2016,19:39:58,17.1566219923
b,19-09-2016,19:39:58,16.7938663248
G,19-09-2016,19:40:00,18.8409152353
K,19-09-2016,19:40:00,18.2670136361
L,19-09-2016,19:40:00,17.6558067875
O,19-09-2016,19:40:00,16.6890108527
U,19-09-2016,19:44:58,17.7178449002
V,19-09-2016,19:44:58,17.4196773424
a,19-09-2016,19:44:58,16.5743171641
b,19-09-2016,19:44:58,16.1547663432
G,19-09-2016,19:45:00,18.2832151804
K,19-09-2016,19:45:00,17.8196581456
L,19-09-2016,19:45:00,17.1194199841
O,19-09-2016,19:45:00,16.1308713178
U,19-09-2016,19:49:58,17.2205489227
V,19-09-2016,19:49:58,16.9323871635
a,19-09-2016,19:49:58,16.0686313923
b,19-09-2016,19:49:58,15.7494834279
G,19-09-2016,19:50:00,17.7100234572
K,19-09-2016,19:50:00,17.2643202954
L,19-09-2016,19:50:00,16.6443345297
O,19-09-2016,19:50:00,15.8983131783
U,19-09-2016,19:54:58,16.5678479521
V,19-09-2016,19:54:58,16.5236921748
a,19-09-2016,19:54:58,15.6242408655
b,19-09-2016,19:54:58,15.2662614906
G,19-09-2016,19:55:00,17.2452734115
K,19-09-2016,19:55:00,16.8323908564
L,19-09-2016,19:55:00,16.2458757615
O,19-09-2016,19:55:00,15.4021891473
U,19-09-2016,19:59:58,16.3969024599
V,19-09-2016,19:59:58,16.3036256424
a,19-09-2016,19:59:58,15.3943836965
b,19-09-2016,19:59:58,14.9389175975
G,19-09-2016,20:00:00,17.1058483977
K,19-09-2016,20:00:00,16.6010000855
L,19-09-2016,20:00:00,16.0006703656
O,19-09-2016,20:00:00,15.1851348837
U,19-09-2016,20:04:58,16.2570379662
V,19-09-2016,20:04:58,16.2250304523
a,19-09-2016,20:04:58,15.3484122627
b,19-09-2016,20:04:58,14.705100531
G,19-09-2016,20:05:00,16.966423384
K,19-09-2016,20:05:00,16.5238698285
L,19-09-2016,20:05:00,15.8627423305
O,19-09-2016,20:05:00,15.0145922481
U,19-09-2016,20:09:58,16.0705519746
V,19-09-2016,20:09:58,15.9578068058
a,19-09-2016,20:09:58,15.1032312824
b,19-09-2016,20:09:58,14.486871269
G,19-09-2016,20:10:00,16.7495400293
K,19-09-2016,20:10:00,16.307905109
L,19-09-2016,20:10:00,15.7248142953
O,19-09-2016,20:10:00,14.8285457364
U,19-09-2016,20:14:58,16.6766314472
V,19-09-2016,20:14:58,16.4450969847
a,19-09-2016,20:14:58,15.133878905
b,19-09-2016,20:14:58,14.2530542025
G,19-09-2016,20:15:00,16.7805233657
K,19-09-2016,20:15:00,16.1073664408
L,19-09-2016,20:15:00,15.3110301898
O,19-09-2016,20:15:00,14.4564527132
U,19-09-2016,20:19:58,18.541491363
V,19-09-2016,20:19:58,18.362819624
a,19-09-2016,20:19:58,16.5896409754
b,19-09-2016,20:19:58,14.486871269
G,19-09-2016,20:20:00,18.8409152353
K,19-09-2016,20:20:00,18.3904220472
L,19-09-2016,20:20:00,16.5677078435
O,19-09-2016,20:20:00,15.1076155039
U,19-09-2016,20:24:58,18.0441953855
V,19-09-2016,20:24:58,17.9226865592
a,19-09-2016,20:24:58,16.5743171641
b,19-09-2016,20:24:58,14.486871269
G,19-09-2016,20:25:00,18.2832151804
K,19-09-2016,20:25:00,17.6036934261
L,19-09-2016,20:25:00,16.2612010987
O,19-09-2016,20:25:00,15.1076155039
U,19-09-2016,20:29:58,18.2462218763
V,19-09-2016,20:29:58,18.1741911677
a,19-09-2016,20:29:58,16.3904314289
b,19-09-2016,20:29:58,14.3465810291
G,19-09-2016,20:30:00,18.6395235488
K,19-09-2016,20:30:00,18.2207354819
L,19-09-2016,20:30:00,16.7669372276
O,19-09-2016,20:30:00,15.2936620155
U,19-09-2016,20:34:58,17.8577093939
V,19-09-2016,20:34:58,17.4511154184
a,19-09-2016,20:34:58,15.6395646768
b,19-09-2016,20:34:58,14.2530542025
G,19-09-2016,20:35:00,18.252231844
K,19-09-2016,20:35:00,17.4494329122
L,19-09-2016,20:35:00,16.2305504242
O,19-09-2016,20:35:00,14.8905612403
U,19-09-2016,20:39:58,17.4847374107
V,19-09-2016,20:39:58,16.7751967833
a,19-09-2016,20:39:58,15.0879074712
b,19-09-2016,20:39:58,14.1439395715
G,19-09-2016,20:40:00,17.3072400842
K,19-09-2016,20:40:00,16.1690706464
L,19-09-2016,20:40:00,15.5255849112
O,19-09-2016,20:40:00,14.5959875969
U,19-09-2016,20:44:58,16.9097389367
V,19-09-2016,20:44:58,15.8477735396
a,19-09-2016,20:44:58,14.505602643
b,19-09-2016,20:44:58,13.9880615272
G,19-09-2016,20:45:00,16.888965043
K,19-09-2016,20:45:00,15.7988454129
L,19-09-2016,20:45:00,15.1118008057
O,19-09-2016,20:45:00,14.3789333333
U,19-09-2016,20:49:58,16.3813619606
V,19-09-2016,20:49:58,15.5962689312
a,19-09-2016,20:49:58,14.3217169078
b,19-09-2016,20:49:58,13.910122505
G,19-09-2016,20:50:00,16.563640011
K,19-09-2016,20:50:00,16.0148101325
L,19-09-2016,20:50:00,15.2344035036
O,19-09-2016,20:50:00,14.3944372093
U,19-09-2016,20:54:58,15.6975799915
V,19-09-2016,20:54:58,15.3447643228
a,19-09-2016,20:54:58,14.3217169078
b,19-09-2016,20:54:58,13.9724737228
G,19-09-2016,20:55:00,15.9749566197
K,19-09-2016,20:55:00,15.5520285906
L,19-09-2016,20:55:00,15.2190781664
O,19-09-2016,20:55:00,14.3789333333
U,19-09-2016,20:59:58,15.6820394922
V,19-09-2016,20:59:58,15.486235665
a,19-09-2016,20:59:58,14.8427264909
b,19-09-2016,20:59:58,13.9880615272
G,19-09-2016,21:00:00,16.160856638
K,19-09-2016,21:00:00,15.9531059269
L,19-09-2016,21:00:00,15.6635129463
O,19-09-2016,21:00:00,14.8595534884
U,19-09-2016,21:04:58,15.2624460111
V,19-09-2016,21:04:58,15.0618216383
a,19-09-2016,21:04:58,14.5209264543
b,19-09-2016,21:04:58,14.0036493316
G,19-09-2016,21:05:00,15.9284816151
K,19-09-2016,21:05:00,15.6137327962
L,19-09-2016,21:05:00,15.4336328877
O,19-09-2016,21:05:00,14.8130418605
U,19-09-2016,21:09:58,15.0604195202
V,19-09-2016,21:09:58,14.9989454862
a,19-09-2016,21:09:58,14.4443073979
b,19-09-2016,21:09:58,13.9412981139
G,19-09-2016,21:10:00,16.2538066471
K,19-09-2016,21:10:00,15.9376798755
L,19-09-2016,21:10:00,15.6328622719
O,19-09-2016,21:10:00,14.7820341085
U,19-09-2016,21:14:58,15.2469055118
V,19-09-2016,21:14:58,15.0618216383
a,19-09-2016,21:14:58,14.5975455106
b,19-09-2016,21:14:58,13.9412981139
G,19-09-2016,21:15:00,16.5791316792
K,19-09-2016,21:15:00,16.1073664408
L,19-09-2016,21:15:00,15.6022115974
O,19-09-2016,21:15:00,14.5184682171
U,19-09-2016,21:19:58,15.9151469816
V,19-09-2016,21:19:58,15.6591450833
a,19-09-2016,21:19:58,14.9806407923
b,19-09-2016,21:19:58,13.8945347006
G,19-09-2016,21:20:00,16.48618167
K,19-09-2016,21:20:00,15.9993840811
L,19-09-2016,21:20:00,15.6328622719
O,19-09-2016,21:20:00,14.5029643411
U,19-09-2016,21:24:58,15.7131204908
V,19-09-2016,21:24:58,15.4390785509
a,19-09-2016,21:24:58,14.8274026796
b,19-09-2016,21:24:58,13.8945347006
G,19-09-2016,21:25:00,16.0988899652
K,19-09-2016,21:25:00,15.5057504364
L,19-09-2016,21:25:00,15.1884274919
O,19-09-2016,21:25:00,14.3634294574
U,19-09-2016,21:29:58,15.2624460111
V,19-09-2016,21:29:58,15.1561358664
a,19-09-2016,21:29:58,14.4749550204
b,19-09-2016,21:29:58,13.6607176341
G,19-09-2016,21:30:00,15.680614924
K,19-09-2016,21:30:00,15.2743596655
L,19-09-2016,21:30:00,14.9432220961
O,19-09-2016,21:30:00,13.9603286822
U,19-09-2016,21:34:58,15.3246080083
V,19-09-2016,21:34:58,15.1246977904
a,19-09-2016,21:34:58,14.3063930965
b,19-09-2016,21:34:58,13.582778612
G,19-09-2016,21:35:00,15.7115982604
K,19-09-2016,21:35:00,15.0275428432
L,19-09-2016,21:35:00,14.5447633278
O,19-09-2016,21:35:00,13.9603286822
U,19-09-2016,21:39:58,15.153662516
V,19-09-2016,21:39:58,14.5902504975
a,19-09-2016,21:39:58,14.2910692852
b,19-09-2016,21:39:58,13.4580761765
G,19-09-2016,21:40:00,15.6496315876
K,19-09-2016,21:40:00,14.8270041751
L,19-09-2016,21:40:00,14.6980167002
O,19-09-2016,21:40:00,13.8673054264
U,19-09-2016,21:44:58,15.0448790209
V,19-09-2016,21:44:58,14.4330601172
a,19-09-2016,21:44:58,13.9999168711
b,19-09-2016,21:44:58,13.3801371544
G,19-09-2016,21:45:00,16.1143816334
K,19-09-2016,21:45:00,15.2897857169
L,19-09-2016,21:45:00,14.8512700726
O,19-09-2016,21:45:00,13.8983131783
U,19-09-2016,21:49:58,14.5009615455
V,19-09-2016,21:49:58,14.0872412806
a,19-09-2016,21:49:58,13.5708501556
b,19-09-2016,21:49:58,13.0995566746
G,19-09-2016,21:50:00,15.2468482146
K,19-09-2016,21:50:00,14.54933525
L,19-09-2016,21:50:00,14.3148832692
O,19-09-2016,21:50:00,13.4797085271
U,19-09-2016,21:54:58,14.3610970518
V,19-09-2016,21:54:58,14.1029603186
a,19-09-2016,21:54:58,13.2030786852
b,19-09-2016,21:54:58,12.8501518037
G,19-09-2016,21:55:00,14.9679981871
K,19-09-2016,21:55:00,14.2562402735
L,19-09-2016,21:55:00,13.8397978148
O,19-09-2016,21:55:00,13.2316465116
U,19-09-2016,21:59:58,14.3766375511
V,19-09-2016,21:59:58,13.9457699384
a,19-09-2016,21:59:58,13.0498405725
b,19-09-2016,21:59:58,12.7410371727
G,19-09-2016,22:00:00,15.0764398645
K,19-09-2016,22:00:00,14.1636839651
L,19-09-2016,22:00:00,13.7018697796
O,19-09-2016,22:00:00,13.1231193798
U,19-09-2016,22:04:58,14.3766375511
V,19-09-2016,22:04:58,13.6942653299
a,19-09-2016,22:04:58,12.7586881585
b,19-09-2016,22:04:58,12.7098615638
G,19-09-2016,22:05:00,15.5876649149
K,19-09-2016,22:05:00,14.1791100165
L,19-09-2016,22:05:00,13.4260137093
O,19-09-2016,22:05:00,13.1851348837
U,19-09-2016,22:09:58,14.3455565525
V,19-09-2016,22:09:58,13.6785462919
a,19-09-2016,22:09:58,12.7127167247
b,19-09-2016,22:09:58,12.5851591284
G,19-09-2016,22:10:00,15.9439732833
K,19-09-2016,22:10:00,14.2716663248
L,19-09-2016,22:10:00,13.3340616859
O,19-09-2016,22:10:00,12.9215689922
U,19-09-2016,22:14:58,14.9205550266
V,19-09-2016,22:14:58,14.4173410792
a,19-09-2016,22:14:58,13.4022882317
b,19-09-2016,22:14:58,12.4916323018
G,19-09-2016,22:15:00,16.5481483428
K,19-09-2016,22:15:00,15.3669159739
L,19-09-2016,22:15:00,14.1616298968
O,19-09-2016,22:15:00,12.9060651163
U,19-09-2016,22:19:58,15.8685254837
V,19-09-2016,22:19:58,15.1875739425
a,19-09-2016,22:19:58,13.8313549472
b,19-09-2016,22:19:58,12.6007469328
G,19-09-2016,22:20:00,17.2297817433
K,19-09-2016,22:20:00,16.2924790576
L,19-09-2016,22:20:00,15.4949342367
O,19-09-2016,22:20:00,13.5727317829
U,19-09-2016,22:24:58,17.1583869255
V,19-09-2016,22:24:58,16.6651635171
a,19-09-2016,22:24:58,15.6702122993
b,19-09-2016,22:24:58,13.1463200879
G,19-09-2016,22:25:00,17.8804318074
K,19-09-2016,22:25:00,17.2643202954
L,19-09-2016,22:25:00,16.2305504242
O,19-09-2016,22:25:00,14.1618790698
U,19-09-2016,22:29:58,17.1117654276
V,19-09-2016,22:29:58,16.602287365
a,19-09-2016,22:29:58,15.4863265641
b,19-09-2016,22:29:58,13.4424883721
G,19-09-2016,22:30:00,17.8029734664
K,19-09-2016,22:30:00,17.1717639871
L,19-09-2016,22:30:00,16.2305504242
O,19-09-2016,22:30:00,14.2393984496
U,19-09-2016,22:34:58,16.4746049564
V,19-09-2016,22:34:58,16.0049639199
a,19-09-2016,22:34:58,14.9959646036
b,19-09-2016,22:34:58,13.4113127632
G,19-09-2016,22:35:00,17.4931401025
K,19-09-2016,22:35:00,16.7861127022
L,19-09-2016,22:35:00,15.9546943539
O,19-09-2016,22:35:00,14.1928868217
U,19-09-2016,22:39:58,17.1273059269
V,19-09-2016,22:39:58,16.2564685284
a,19-09-2016,22:39:58,15.0879074712
b,19-09-2016,22:39:58,13.3177859366
G,19-09-2016,22:40:00,17.9269068119
K,19-09-2016,22:40:00,17.1717639871
L,19-09-2016,22:40:00,16.1845744125
O,19-09-2016,22:40:00,14.2859100775
U,19-09-2016,22:44:58,17.7800068974
V,19-09-2016,22:44:58,17.3096440762
a,19-09-2016,22:44:58,16.451726674
b,19-09-2016,22:44:58,13.6451298297
G,19-09-2016,22:45:00,18.2367401758
K,19-09-2016,22:45:00,17.8042320942
L,19-09-2016,22:45:00,17.2113720076
O,19-09-2016,22:45:00,15.3091658915
U,19-09-2016,22:49:58,17.5624399072
V,19-09-2016,22:49:58,17.1681727339
a,19-09-2016,22:49:58,16.1452504486
b,19-09-2016,22:49:58,13.8789468962
G,19-09-2016,22:50:00,17.9888734847
K,19-09-2016,22:50:00,17.5419892205
L,19-09-2016,22:50:00,16.8435639138
O,19-09-2016,22:50:00,15.1231193798
U,19-09-2016,22:54:58,17.4536564121
V,19-09-2016,22:54:58,17.0109823537
a,19-09-2016,22:54:58,16.1605742599
b,19-09-2016,22:54:58,13.9880615272
G,19-09-2016,22:55:00,18.0198568211
K,19-09-2016,22:55:00,17.7579539401
L,19-09-2016,22:55:00,17.1960466703
O,19-09-2016,22:55:00,15.541724031
U,19-09-2016,22:59:58,16.8631174388
V,19-09-2016,22:59:58,16.4293779467
a,19-09-2016,22:59:58,15.5016503754
b,19-09-2016,22:59:58,13.910122505
G,19-09-2016,23:00:00,17.7564984618
K,19-09-2016,23:00:00,17.4340068608
L,19-09-2016,23:00:00,17.1194199841
O,19-09-2016,23:00:00,15.7277705426
U,19-09-2016,23:04:58,17.3137919185
V,19-09-2016,23:04:58,16.9481062016
a,19-09-2016,23:04:58,16.1146028261
b,19-09-2016,23:04:58,13.8633590917
G,19-09-2016,23:05:00,18.174773503
K,19-09-2016,23:05:00,17.912214454
L,19-09-2016,23:05:00,17.5945054386
O,19-09-2016,23:05:00,16.1773829457
U,19-09-2016,23:09:58,17.6401424037
V,19-09-2016,23:09:58,17.3725202283
a,19-09-2016,23:09:58,16.7582028993
b,19-09-2016,23:09:58,14.377756638
G,19-09-2016,23:10:00,18.0663318257
K,19-09-2016,23:10:00,17.8505102484
L,19-09-2016,23:10:00,17.5945054386
O,19-09-2016,23:10:00,16.549475969
U,19-09-2016,23:14:58,17.5624399072
V,19-09-2016,23:14:58,17.4511154184
a,19-09-2016,23:14:58,17.0493553134
b,19-09-2016,23:14:58,14.8921541842
G,19-09-2016,23:15:00,17.9423984801
K,19-09-2016,23:15:00,17.7116757859
L,19-09-2016,23:15:00,17.4259267289
O,19-09-2016,23:15:00,16.4564527132
U,19-09-2016,23:19:58,17.50027791
V,19-09-2016,23:19:58,17.4039583043
a,19-09-2016,23:19:58,16.9727362571
b,19-09-2016,23:19:58,14.9389175975
G,19-09-2016,23:20:00,17.9578901483
K,19-09-2016,23:20:00,17.7116757859
L,19-09-2016,23:20:00,17.5485294268
O,19-09-2016,23:20:00,16.6269953488
U,19-09-2016,23:24:58,16.5678479521
V,19-09-2016,23:24:58,16.4293779467
a,19-09-2016,23:24:58,15.7161837331
b,19-09-2016,23:24:58,14.4712834646
G,19-09-2016,23:25:00,17.6790401209
K,19-09-2016,23:25:00,17.480285015
L,19-09-2016,23:25:00,17.1807213331
O,19-09-2016,23:25:00,16.1928868217
U,19-09-2016,23:29:58,16.0860924739
V,19-09-2016,23:29:58,15.9263687298
a,19-09-2016,23:29:58,15.3330884514
b,19-09-2016,23:29:58,13.9568859183
G,19-09-2016,23:30:00,17.043881725
K,19-09-2016,23:30:00,16.6935563938
L,19-09-2016,23:30:00,16.3225024477
O,19-09-2016,23:30:00,15.3091658915
U,19-09-2016,23:34:58,15.6820394922
V,19-09-2016,23:34:58,15.454797589
a,19-09-2016,23:34:58,14.735459812
b,19-09-2016,23:34:58,13.5048395898
G,19-09-2016,23:35:00,17.0128983886
K,19-09-2016,23:35:00,16.5238698285
L,19-09-2016,23:35:00,15.8167663187
O,19-09-2016,23:35:00,14.3789333333
